_id,userId,timestamp,correct.answers,total.answers,accuracy.rate,test_time,time_1,symbol_1,time_2,symbol_2,time_3,symbol_3,time_4,symbol_4,time_5,symbol_5,time_6,symbol_6,time_7,symbol_7,time_8,symbol_8,time_9,symbol_9,time_10,symbol_10,time_11,symbol_11,time_12,symbol_12,time_13,symbol_13,time_14,symbol_14,time_15,symbol_15,time_16,symbol_16,time_17,symbol_17,time_18,symbol_18,time_19,symbol_19,time_20,symbol_20,time_21,symbol_21,time_22,symbol_22,time_23,symbol_23,time_24,symbol_24,time_25,symbol_25,time_26,symbol_26,time_27,symbol_27,time_28,symbol_28,time_29,symbol_29,time_30,symbol_30,time_31,symbol_31,time_32,symbol_32,time_33,symbol_33,time_34,symbol_34,time_35,symbol_35,time_36,symbol_36,time_37,symbol_37,time_38,symbol_38,time_39,symbol_39,time_40,symbol_40,time_41,symbol_41,time_42,symbol_42,time_43,symbol_43,time_44,symbol_44,time_45,symbol_45,time_46,symbol_46,time_47,symbol_47,time_48,symbol_48,time_49,symbol_49,time_50,symbol_50,time_51,symbol_51,time_52,symbol_52,time_53,symbol_53,time_54,symbol_54,time_55,symbol_55,time_56,symbol_56,time_57,symbol_57,time_58,symbol_58,time_59,symbol_59,time_60,symbol_60,time_61,symbol_61,avg_test,avg_test_ms,hour,day,moment,ms,distract_points,response_ms_med
8QqecY34EzQtAWThW,6tzxzhSYpdi74TZth,2017-07-16 20:07:01.756,53,55,0.9636363636363636,0 days 00:01:28.329000000,0 days 00:00:02.736000000,window,0 days 00:00:01.600000000,hamburger,0 days 00:00:01.348000000,plus,0 days 00:00:01.569000000,square,0 days 00:00:01.917000000,star,0 days 00:00:01.333000000,triangle,0 days 00:00:01.383000000,inf,0 days 00:00:01.500000000,square,0 days 00:00:01.201000000,hamburger,0 days 00:00:01.651000000,plus,0 days 00:00:01.549000000,inf,0 days 00:00:01.487000000,mult,0 days 00:00:02.481000000,triangle,0 days 00:00:01.532000000,window,0 days 00:00:01.835000000,star,0 days 00:00:01.616000000,hamburger,0 days 00:00:01.368000000,circle,0 days 00:00:01.265000000,plus,0 days 00:00:01.716000000,window,0 days 00:00:01.368000000,square,0 days 00:00:01.520000000,inf,0 days 00:00:01.247000000,circle,0 days 00:00:01.666000000,inf,0 days 00:00:01.617000000,hamburger,0 days 00:00:02.134000000,inf,0 days 00:00:01.667000000,mult,0 days 00:00:01.465000000,square,0 days 00:00:01.452000000,triangle,0 days 00:00:01.666000000,hamburger,0 days 00:00:01.682000000,mult,0 days 00:00:01.935000000,hamburger,0 days 00:00:02.334000000,square,0 days 00:00:01.449000000,inf,0 days 00:00:01.607000000,hamburger,0 days 00:00:01.593000000,circle,0 days 00:00:01.200000000,triangle,0 days 00:00:01.434000000,circle,0 days 00:00:01.171000000,window,0 days 00:00:01.464000000,circle,0 days 00:00:02.783000000,window,0 days 00:00:01.700000000,star,0 days 00:00:02.172000000,triangle,0 days 00:00:01.644000000,hamburger,0 days 00:00:01.218000000,window,0 days 00:00:01.215000000,inf,0 days 00:00:01.267000000,circle,0 days 00:00:01.218000000,plus,0 days 00:00:01.250000000,circle,0 days 00:00:01.485000000,mult,0 days 00:00:02.500000000,circle,0 days 00:00:01.482000000,mult,0 days 00:00:01.433000000,hamburger,0 days 00:00:01.250000000,window,0 days 00:00:02.419000000,star,,,,,,,,,,,,,,,0 days 00:00:03.202236363,3202,20,2017-07-16,20:07:01.756000,1.0,0,1526.0
nBtCFbmXqfBKbe4mz,3sLik5kugaynxduWs,2017-07-16 20:08:08.922,55,56,0.9821428571428571,0 days 00:01:27.585000000,0 days 00:00:01.455000000,circle,0 days 00:00:01.633000000,star,0 days 00:00:01.452000000,triangle,0 days 00:00:01.350000000,star,0 days 00:00:01.400000000,circle,0 days 00:00:01.734000000,inf,0 days 00:00:01.284000000,triangle,0 days 00:00:01.419000000,plus,0 days 00:00:00.180000000,star,0 days 00:00:02.052000000,plus,0 days 00:00:01.636000000,circle,0 days 00:00:01.583000000,inf,0 days 00:00:01.734000000,plus,0 days 00:00:01.317000000,triangle,0 days 00:00:03.769000000,mult,0 days 00:00:01.618000000,inf,0 days 00:00:02.367000000,star,0 days 00:00:01.417000000,triangle,0 days 00:00:01.618000000,star,0 days 00:00:01.153000000,triangle,0 days 00:00:01.732000000,mult,0 days 00:00:01.333000000,triangle,0 days 00:00:01.268000000,circle,0 days 00:00:01.985000000,plus,0 days 00:00:01.750000000,inf,0 days 00:00:01.402000000,triangle,0 days 00:00:01.468000000,inf,0 days 00:00:01.382000000,triangle,0 days 00:00:01.752000000,window,0 days 00:00:01.467000000,inf,0 days 00:00:01.868000000,window,0 days 00:00:01.702000000,star,0 days 00:00:01.851000000,hamburger,0 days 00:00:01.233000000,square,0 days 00:00:01.500000000,triangle,0 days 00:00:01.234000000,inf,0 days 00:00:01.267000000,square,0 days 00:00:02.851000000,mult,0 days 00:00:01.734000000,plus,0 days 00:00:01.820000000,window,0 days 00:00:01.533000000,square,0 days 00:00:01.452000000,window,0 days 00:00:01.032000000,square,0 days 00:00:01.751000000,star,0 days 00:00:01.400000000,window,0 days 00:00:01.819000000,hamburger,0 days 00:00:01.666000000,mult,0 days 00:00:01.268000000,inf,0 days 00:00:01.818000000,hamburger,0 days 00:00:01.284000000,circle,0 days 00:00:01.483000000,inf,0 days 00:00:01.217000000,square,0 days 00:00:01.420000000,triangle,0 days 00:00:01.268000000,window,0 days 00:00:01.782000000,square,,,,,,,,,,,,,0 days 00:00:03.116928571,3116,20,2017-07-16,20:08:08.922000,0.0,3,1483.0
YNsTc7bs5xJ26XTjd,nRR9LHRL4bJXdGSX8,2017-07-16 21:56:38.076,44,46,0.9565217391304348,0 days 00:01:26.555000000,0 days 00:00:02.437000000,plus,0 days 00:00:01.322000000,circle,0 days 00:00:02.032000000,inf,0 days 00:00:02.260000000,hamburger,0 days 00:00:01.888000000,triangle,0 days 00:00:01.905000000,circle,0 days 00:00:01.730000000,inf,0 days 00:00:02.044000000,mult,0 days 00:00:01.839000000,square,0 days 00:00:02.555000000,triangle,0 days 00:00:02.236000000,star,0 days 00:00:01.775000000,hamburger,0 days 00:00:02.249000000,triangle,0 days 00:00:02.098000000,star,0 days 00:00:02.195000000,plus,0 days 00:00:01.655000000,hamburger,0 days 00:00:01.718000000,inf,0 days 00:00:01.572000000,triangle,0 days 00:00:02.902000000,mult,0 days 00:00:01.549000000,window,0 days 00:00:01.491000000,circle,0 days 00:00:01.408000000,window,0 days 00:00:02.094000000,star,0 days 00:00:01.759000000,triangle,0 days 00:00:01.557000000,hamburger,0 days 00:00:01.592000000,window,0 days 00:00:02.161000000,hamburger,0 days 00:00:01.637000000,inf,0 days 00:00:02.406000000,plus,0 days 00:00:02.070000000,star,0 days 00:00:01.787000000,square,0 days 00:00:01.528000000,hamburger,0 days 00:00:02.062000000,square,0 days 00:00:01.108000000,hamburger,0 days 00:00:01.386000000,inf,0 days 00:00:02.087000000,plus,0 days 00:00:01.416000000,hamburger,0 days 00:00:03.727000000,triangle,0 days 00:00:02.269000000,square,0 days 00:00:01.772000000,inf,0 days 00:00:01.678000000,triangle,0 days 00:00:01.643000000,square,0 days 00:00:01.918000000,window,0 days 00:00:00.605000000,square,0 days 00:00:01.486000000,hamburger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.720934782,3720,21,2017-07-16,21:56:38.076000,0.0,3,1787.0
9xuLkLRYqMaz5PcL7,S8gTWpiMcgjKXNCXy,2017-07-17 08:41:34.179,41,41,1.0,0 days 00:01:25.553000000,0 days 00:00:01.982000000,mult,0 days 00:00:02.477000000,window,0 days 00:00:01.449000000,triangle,0 days 00:00:01.797000000,star,0 days 00:00:02.031000000,window,0 days 00:00:01.657000000,hamburger,0 days 00:00:01.715000000,circle,0 days 00:00:01.543000000,triangle,0 days 00:00:01.766000000,plus,0 days 00:00:01.527000000,triangle,0 days 00:00:02.708000000,inf,0 days 00:00:01.819000000,window,0 days 00:00:02.676000000,plus,0 days 00:00:02.374000000,mult,0 days 00:00:03.032000000,plus,0 days 00:00:02.582000000,mult,0 days 00:00:01.826000000,circle,0 days 00:00:02.634000000,window,0 days 00:00:02.126000000,hamburger,0 days 00:00:02.354000000,plus,0 days 00:00:02.187000000,mult,0 days 00:00:02.694000000,star,0 days 00:00:02.079000000,window,0 days 00:00:02.302000000,plus,0 days 00:00:02.862000000,inf,0 days 00:00:02.414000000,hamburger,0 days 00:00:02.140000000,star,0 days 00:00:01.930000000,plus,0 days 00:00:01.666000000,circle,0 days 00:00:02.168000000,window,0 days 00:00:01.897000000,triangle,0 days 00:00:01.971000000,window,0 days 00:00:02.433000000,square,0 days 00:00:02.022000000,mult,0 days 00:00:02.769000000,square,0 days 00:00:02.209000000,mult,0 days 00:00:02.187000000,window,0 days 00:00:02.294000000,plus,0 days 00:00:01.972000000,circle,0 days 00:00:02.014000000,window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.191170731,4191,8,2017-07-17,08:41:34.179000,1.0,0,2133.0
utYwqLuGJGAocCXBf,ejRHjXD7gkkqPqt33,2017-07-18 20:05:18.835,29,29,1.0,0 days 00:01:21.744000000,0 days 00:00:02.719000000,triangle,0 days 00:00:03.233000000,plus,0 days 00:00:04.501000000,square,0 days 00:00:02.233000000,circle,0 days 00:00:03.219000000,plus,0 days 00:00:02.949000000,mult,0 days 00:00:02.867000000,square,0 days 00:00:03.752000000,triangle,0 days 00:00:02.198000000,circle,0 days 00:00:02.334000000,triangle,0 days 00:00:04.267000000,hamburger,0 days 00:00:03.034000000,plus,0 days 00:00:02.801000000,inf,0 days 00:00:02.650000000,triangle,0 days 00:00:02.317000000,window,0 days 00:00:02.449000000,square,0 days 00:00:02.167000000,mult,0 days 00:00:03.934000000,triangle,0 days 00:00:02.584000000,star,0 days 00:00:01.850000000,plus,0 days 00:00:02.117000000,triangle,0 days 00:00:03.016000000,hamburger,0 days 00:00:02.528000000,triangle,0 days 00:00:03.390000000,inf,0 days 00:00:02.082000000,circle,0 days 00:00:01.968000000,window,0 days 00:00:03.066000000,hamburger,0 days 00:00:03.568000000,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:05.570241379,5570,20,2017-07-18,20:05:18.835000,1.0,2,2760.0
tK2QPDKY22jwDJ5LS,KoSvgxuF5KGjvL2g3,2017-07-19 10:06:36.066,63,63,1.0,0 days 00:01:28.140000000,0 days 00:00:01.521000000,triangle,0 days 00:00:01.334000000,hamburger,0 days 00:00:01.183000000,circle,0 days 00:00:03.667000000,plus,0 days 00:00:02.151000000,star,0 days 00:00:01.016000000,circle,0 days 00:00:01.616000000,star,0 days 00:00:01.386000000,triangle,0 days 00:00:01.216000000,mult,0 days 00:00:01.433000000,square,0 days 00:00:01.516000000,mult,0 days 00:00:01.502000000,plus,0 days 00:00:01.417000000,square,0 days 00:00:01.098000000,circle,0 days 00:00:01.270000000,hamburger,0 days 00:00:01.565000000,inf,0 days 00:00:01.332000000,window,0 days 00:00:01.435000000,plus,0 days 00:00:01.583000000,triangle,0 days 00:00:01.232000000,mult,0 days 00:00:01.401000000,square,0 days 00:00:01.601000000,triangle,0 days 00:00:01.216000000,window,0 days 00:00:01.150000000,circle,0 days 00:00:01.200000000,hamburger,0 days 00:00:01.382000000,plus,0 days 00:00:01.153000000,mult,0 days 00:00:01.532000000,plus,0 days 00:00:01.334000000,square,0 days 00:00:01.116000000,circle,0 days 00:00:01.067000000,window,0 days 00:00:01.400000000,square,0 days 00:00:01.385000000,plus,0 days 00:00:01.549000000,star,0 days 00:00:01.633000000,mult,0 days 00:00:02.168000000,triangle,0 days 00:00:01.333000000,square,0 days 00:00:01.333000000,hamburger,0 days 00:00:01.350000000,star,0 days 00:00:01.083000000,circle,0 days 00:00:01.085000000,window,0 days 00:00:01.250000000,hamburger,0 days 00:00:01.949000000,square,0 days 00:00:02.001000000,star,0 days 00:00:01.000000000,inf,0 days 00:00:00.966000000,circle,0 days 00:00:01.334000000,mult,0 days 00:00:00.967000000,hamburger,0 days 00:00:01.300000000,plus,0 days 00:00:01.015000000,inf,0 days 00:00:01.501000000,star,0 days 00:00:01.300000000,square,0 days 00:00:02.202000000,plus,0 days 00:00:01.232000000,square,0 days 00:00:01.234000000,hamburger,0 days 00:00:01.166000000,window,0 days 00:00:01.584000000,star,0 days 00:00:01.132000000,hamburger,0 days 00:00:00.902000000,circle,0 days 00:00:01.433000000,star,0 days 00:00:01.534000000,square,0 days 00:00:02.807838709,2807,10,2017-07-19,10:06:36.066000,0.0,1,1334.0
DWQcPdkLmriDgcWJt,yXRfo8vP4imWrjLmK,2017-07-19 10:11:11.650,45,45,1.0,0 days 00:01:26.563000000,0 days 00:00:01.941000000,circle,0 days 00:00:01.624000000,plus,0 days 00:00:01.523000000,triangle,0 days 00:00:01.505000000,star,0 days 00:00:02.040000000,hamburger,0 days 00:00:02.980000000,mult,0 days 00:00:01.872000000,hamburger,0 days 00:00:01.628000000,circle,0 days 00:00:01.874000000,plus,0 days 00:00:01.605000000,star,0 days 00:00:01.654000000,mult,0 days 00:00:01.657000000,circle,0 days 00:00:01.790000000,window,0 days 00:00:02.315000000,plus,0 days 00:00:01.468000000,mult,0 days 00:00:01.574000000,circle,0 days 00:00:01.726000000,mult,0 days 00:00:01.823000000,window,0 days 00:00:01.806000000,inf,0 days 00:00:01.774000000,circle,0 days 00:00:01.608000000,inf,0 days 00:00:02.090000000,square,0 days 00:00:01.572000000,circle,0 days 00:00:01.809000000,triangle,0 days 00:00:02.242000000,square,0 days 00:00:02.814000000,hamburger,0 days 00:00:02.347000000,star,0 days 00:00:02.123000000,hamburger,0 days 00:00:02.420000000,window,0 days 00:00:02.074000000,square,0 days 00:00:01.694000000,circle,0 days 00:00:01.660000000,mult,0 days 00:00:01.706000000,plus,0 days 00:00:02.228000000,inf,0 days 00:00:02.154000000,circle,0 days 00:00:01.813000000,star,0 days 00:00:01.840000000,square,0 days 00:00:01.841000000,star,0 days 00:00:01.841000000,hamburger,0 days 00:00:01.505000000,mult,0 days 00:00:01.842000000,square,0 days 00:00:02.709000000,plus,0 days 00:00:01.717000000,circle,0 days 00:00:01.574000000,window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.777000000,3777,10,2017-07-19,10:11:11.650000,0.0,1,1811.0
Ak6WsoFLk5DEMwauB,a5wK7kzhSdNkb6JfR,2017-07-19 13:53:46.777,65,65,1.0,0 days 00:01:28.519000000,0 days 00:00:01.370000000,triangle,0 days 00:00:01.416000000,hamburger,0 days 00:00:01.251000000,plus,0 days 00:00:01.282000000,hamburger,0 days 00:00:01.334000000,circle,0 days 00:00:01.216000000,hamburger,0 days 00:00:01.651000000,inf,0 days 00:00:01.386000000,triangle,0 days 00:00:01.332000000,hamburger,0 days 00:00:01.533000000,square,0 days 00:00:01.449000000,inf,0 days 00:00:01.418000000,triangle,0 days 00:00:01.250000000,circle,0 days 00:00:01.567000000,mult,0 days 00:00:01.116000000,inf,0 days 00:00:01.084000000,mult,0 days 00:00:01.267000000,window,0 days 00:00:01.533000000,plus,0 days 00:00:01.217000000,star,0 days 00:00:01.216000000,hamburger,0 days 00:00:01.269000000,inf,0 days 00:00:01.382000000,triangle,0 days 00:00:01.317000000,star,0 days 00:00:01.265000000,triangle,0 days 00:00:01.487000000,window,0 days 00:00:01.265000000,circle,0 days 00:00:01.601000000,plus,0 days 00:00:01.315000000,circle,0 days 00:00:01.419000000,square,0 days 00:00:01.247000000,triangle,0 days 00:00:01.235000000,circle,0 days 00:00:01.416000000,star,0 days 00:00:01.185000000,triangle,0 days 00:00:01.717000000,mult,0 days 00:00:03.934000000,hamburger,0 days 00:00:01.265000000,plus,0 days 00:00:01.517000000,inf,0 days 00:00:01.250000000,mult,0 days 00:00:01.366000000,square,0 days 00:00:01.250000000,triangle,0 days 00:00:01.134000000,plus,0 days 00:00:01.416000000,square,0 days 00:00:01.471000000,plus,0 days 00:00:01.580000000,hamburger,0 days 00:00:01.233000000,square,0 days 00:00:01.266000000,star,0 days 00:00:01.218000000,mult,0 days 00:00:01.335000000,window,0 days 00:00:01.198000000,triangle,0 days 00:00:01.418000000,hamburger,0 days 00:00:01.449000000,triangle,0 days 00:00:01.617000000,square,0 days 00:00:01.084000000,inf,0 days 00:00:01.233000000,star,0 days 00:00:01.534000000,window,0 days 00:00:01.633000000,mult,0 days 00:00:01.100000000,inf,0 days 00:00:01.253000000,plus,0 days 00:00:01.114000000,star,0 days 00:00:01.248000000,circle,0 days 00:00:01.136000000,window,0 days 00:00:02.786758064,2786,13,2017-07-19,13:53:46.777000,0.0,1,1315.0
cdnR5FKy5qBjxPhjY,6tzxzhSYpdi74TZth,2017-07-19 14:55:28.369,59,59,1.0,0 days 00:01:28.097000000,0 days 00:00:01.230000000,circle,0 days 00:00:01.244000000,window,0 days 00:00:01.582000000,star,0 days 00:00:01.203000000,plus,0 days 00:00:01.580000000,star,0 days 00:00:01.533000000,plus,0 days 00:00:01.334000000,star,0 days 00:00:01.234000000,circle,0 days 00:00:01.183000000,star,0 days 00:00:01.500000000,hamburger,0 days 00:00:01.400000000,inf,0 days 00:00:01.450000000,hamburger,0 days 00:00:01.249000000,circle,0 days 00:00:01.251000000,plus,0 days 00:00:01.885000000,triangle,0 days 00:00:01.281000000,hamburger,0 days 00:00:01.850000000,star,0 days 00:00:01.734000000,triangle,0 days 00:00:01.436000000,square,0 days 00:00:01.448000000,circle,0 days 00:00:01.117000000,plus,0 days 00:00:01.351000000,circle,0 days 00:00:02.316000000,mult,0 days 00:00:01.618000000,square,0 days 00:00:01.282000000,mult,0 days 00:00:01.599000000,circle,0 days 00:00:01.385000000,square,0 days 00:00:01.183000000,mult,0 days 00:00:01.263000000,star,0 days 00:00:01.256000000,circle,0 days 00:00:01.215000000,mult,0 days 00:00:01.518000000,window,0 days 00:00:01.381000000,hamburger,0 days 00:00:01.234000000,window,0 days 00:00:01.235000000,mult,0 days 00:00:01.266000000,circle,0 days 00:00:01.932000000,mult,0 days 00:00:01.735000000,circle,0 days 00:00:01.418000000,mult,0 days 00:00:01.132000000,circle,0 days 00:00:01.466000000,hamburger,0 days 00:00:02.034000000,triangle,0 days 00:00:02.117000000,star,0 days 00:00:02.185000000,triangle,0 days 00:00:01.448000000,square,0 days 00:00:01.467000000,hamburger,0 days 00:00:01.533000000,star,0 days 00:00:01.800000000,hamburger,0 days 00:00:01.703000000,inf,0 days 00:00:01.832000000,triangle,0 days 00:00:01.433000000,hamburger,0 days 00:00:01.300000000,mult,0 days 00:00:02.934000000,window,0 days 00:00:01.650000000,square,0 days 00:00:01.450000000,hamburger,0 days 00:00:01.217000000,plus,0 days 00:00:01.668000000,triangle,0 days 00:00:01.449000000,window,,,,,,,0 days 00:00:02.980101694,2980,14,2017-07-19,14:55:28.369000,1.0,1,1448.0
ai9zyHLhJJoj8ZuNn,cNwvGSE25coxwFsfo,2017-07-19 17:58:40.280,57,57,1.0,0 days 00:01:27.799000000,0 days 00:00:02.519000000,triangle,0 days 00:00:02.047000000,mult,0 days 00:00:01.835000000,window,0 days 00:00:01.551000000,triangle,0 days 00:00:01.383000000,circle,0 days 00:00:01.583000000,plus,0 days 00:00:01.601000000,window,0 days 00:00:02.549000000,square,0 days 00:00:01.217000000,circle,0 days 00:00:01.702000000,inf,0 days 00:00:02.249000000,square,0 days 00:00:01.130000000,circle,0 days 00:00:01.171000000,window,0 days 00:00:01.983000000,star,0 days 00:00:01.682000000,triangle,0 days 00:00:01.619000000,plus,0 days 00:00:01.164000000,window,0 days 00:00:01.620000000,hamburger,0 days 00:00:01.749000000,plus,0 days 00:00:01.122000000,square,0 days 00:00:01.444000000,window,0 days 00:00:02.083000000,triangle,0 days 00:00:01.782000000,mult,0 days 00:00:01.604000000,plus,0 days 00:00:00.931000000,mult,0 days 00:00:01.833000000,triangle,0 days 00:00:00.965000000,square,0 days 00:00:01.186000000,triangle,0 days 00:00:01.467000000,hamburger,0 days 00:00:01.582000000,triangle,0 days 00:00:01.383000000,mult,0 days 00:00:01.235000000,circle,0 days 00:00:02.650000000,star,0 days 00:00:01.350000000,circle,0 days 00:00:01.267000000,window,0 days 00:00:00.916000000,circle,0 days 00:00:01.204000000,square,0 days 00:00:01.397000000,window,0 days 00:00:01.965000000,star,0 days 00:00:01.451000000,square,0 days 00:00:01.286000000,hamburger,0 days 00:00:01.364000000,star,0 days 00:00:02.084000000,circle,0 days 00:00:01.884000000,star,0 days 00:00:01.949000000,mult,0 days 00:00:01.536000000,triangle,0 days 00:00:01.349000000,hamburger,0 days 00:00:00.936000000,square,0 days 00:00:01.130000000,window,0 days 00:00:00.933000000,square,0 days 00:00:01.721000000,mult,0 days 00:00:01.264000000,hamburger,0 days 00:00:01.636000000,inf,0 days 00:00:01.179000000,window,0 days 00:00:01.401000000,mult,0 days 00:00:01.450000000,inf,,,,,,,,,,,0 days 00:00:03.053894736,3053,17,2017-07-19,17:58:40.280000,1.0,0,1459.0
GXF7kSgX6NxWAe3d6,BcKgfS2coGNzsd4vJ,2017-07-19 19:20:08.166,39,42,0.9285714285714286,0 days 00:01:27.927000000,0 days 00:00:02.329000000,square,0 days 00:00:01.652000000,star,0 days 00:00:02.126000000,mult,0 days 00:00:02.352000000,triangle,0 days 00:00:02.008000000,square,0 days 00:00:01.805000000,inf,0 days 00:00:02.234000000,triangle,0 days 00:00:01.497000000,circle,0 days 00:00:01.597000000,plus,0 days 00:00:01.684000000,star,0 days 00:00:01.623000000,window,0 days 00:00:03.096000000,mult,0 days 00:00:01.795000000,window,0 days 00:00:01.510000000,inf,0 days 00:00:01.595000000,circle,0 days 00:00:03.201000000,plus,0 days 00:00:01.715000000,window,0 days 00:00:01.648000000,circle,0 days 00:00:01.463000000,inf,0 days 00:00:02.884000000,plus,0 days 00:00:01.763000000,window,0 days 00:00:01.559000000,hamburger,0 days 00:00:02.311000000,window,0 days 00:00:03.593000000,square,0 days 00:00:01.346000000,inf,0 days 00:00:01.797000000,triangle,0 days 00:00:02.923000000,hamburger,0 days 00:00:03.646000000,circle,0 days 00:00:02.691000000,plus,0 days 00:00:01.977000000,hamburger,0 days 00:00:01.778000000,triangle,0 days 00:00:02.164000000,circle,0 days 00:00:02.583000000,window,0 days 00:00:01.830000000,mult,0 days 00:00:01.501000000,window,0 days 00:00:02.513000000,plus,0 days 00:00:01.814000000,triangle,0 days 00:00:01.813000000,circle,0 days 00:00:01.880000000,square,0 days 00:00:01.613000000,plus,0 days 00:00:02.403000000,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.124738095,4124,19,2017-07-19,19:20:08.166000,1.0,3,1814.0
eTcms7p4yzNEWSfWj,ejRHjXD7gkkqPqt33,2017-07-19 19:54:00.090,27,28,0.9642857142857143,0 days 00:01:27.760000000,0 days 00:00:02.788000000,mult,0 days 00:00:02.284000000,inf,0 days 00:00:01.566000000,circle,0 days 00:00:02.670000000,plus,0 days 00:00:02.281000000,window,0 days 00:00:02.333000000,hamburger,0 days 00:00:02.484000000,inf,0 days 00:00:02.234000000,square,0 days 00:00:02.067000000,hamburger,0 days 00:00:02.501000000,inf,0 days 00:00:02.699000000,mult,0 days 00:00:02.384000000,star,0 days 00:00:02.316000000,triangle,0 days 00:00:01.734000000,mult,0 days 00:00:02.683000000,star,0 days 00:00:01.883000000,circle,0 days 00:00:03.485000000,mult,0 days 00:00:03.016000000,hamburger,0 days 00:00:02.102000000,mult,0 days 00:00:20.649000000,triangle,0 days 00:00:02.801000000,circle,0 days 00:00:04.333000000,window,0 days 00:00:03.152000000,mult,0 days 00:00:02.198000000,triangle,0 days 00:00:02.305000000,plus,0 days 00:00:02.614000000,square,0 days 00:00:02.666000000,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:06.213857142,6213,19,2017-07-19,19:54:00.090000,1.0,2,2484.0
MZkT2gXH9z3vXXE4f,hNFQhYYiZds7GPBSX,2017-07-20 13:06:18.822,49,50,0.98,0 days 00:01:29.195000000,0 days 00:00:01.845000000,plus,0 days 00:00:02.166000000,inf,0 days 00:00:01.772000000,triangle,0 days 00:00:01.644000000,hamburger,0 days 00:00:01.751000000,square,0 days 00:00:01.532000000,circle,0 days 00:00:01.863000000,inf,0 days 00:00:01.784000000,triangle,0 days 00:00:01.700000000,square,0 days 00:00:02.332000000,mult,0 days 00:00:01.621000000,circle,0 days 00:00:01.438000000,inf,0 days 00:00:01.913000000,hamburger,0 days 00:00:02.261000000,mult,0 days 00:00:01.856000000,star,0 days 00:00:01.613000000,plus,0 days 00:00:01.931000000,window,0 days 00:00:01.302000000,inf,0 days 00:00:01.569000000,window,0 days 00:00:01.800000000,square,0 days 00:00:02.295000000,mult,0 days 00:00:01.704000000,square,0 days 00:00:01.546000000,mult,0 days 00:00:01.672000000,triangle,0 days 00:00:01.634000000,plus,0 days 00:00:01.331000000,inf,0 days 00:00:02.832000000,mult,0 days 00:00:02.187000000,star,0 days 00:00:02.097000000,mult,0 days 00:00:01.496000000,window,0 days 00:00:01.769000000,triangle,0 days 00:00:01.637000000,plus,0 days 00:00:01.512000000,hamburger,0 days 00:00:01.571000000,plus,0 days 00:00:01.702000000,mult,0 days 00:00:01.661000000,square,0 days 00:00:01.518000000,window,0 days 00:00:01.403000000,square,0 days 00:00:02.231000000,triangle,0 days 00:00:01.720000000,square,0 days 00:00:01.582000000,hamburger,0 days 00:00:01.685000000,mult,0 days 00:00:01.713000000,plus,0 days 00:00:01.467000000,hamburger,0 days 00:00:02.635000000,window,0 days 00:00:01.900000000,hamburger,0 days 00:00:01.365000000,inf,0 days 00:00:01.614000000,triangle,0 days 00:00:01.544000000,inf,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.518220000,3518,13,2017-07-20,13:06:18.822000,1.0,0,1700.0
